Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000132329.6,1143.2558996443918,0.5372668162636853,0.19029571373570403,2.8233258948221973,0.004752823235557206,0.023539627736237367
ENSG00000213123.6,1146.9140079498454,0.18909407088243918,0.06698120726076974,2.823091410494624,0.004756300840657757,0.02355399889545882
ENSG00000167646.9,259.21680054749146,0.3328225433784613,0.11792800105396517,2.822252055524608,0.004768768084344791,0.02361287938119388
ENSG00000160972.5,5046.991206759883,0.15740622804966956,0.05577874268453555,2.8219751911566453,0.004772886933355515,0.023629572198294653
ENSG00000182162.5,3291.0250942379266,-0.6812626969055399,0.24141577039781673,-2.821947778237196,0.004773294924321118,0.023629572198294653
ENSG00000204386.6,8189.96133921973,-0.22530962379684033,0.07984792446655671,-2.821734256739615,0.0047764738802398435,0.023642447268507432
ENSG00000160325.10,2059.255328866742,0.2399045033187114,0.08502528449028487,2.8215666052387425,0.004778971256047014,0.02365194596587712
ENSG00000166582.5,2531.588613239934,0.3176035275029804,0.11257188061238842,2.8213398032903467,0.004782351631327206,0.023665811951007514
ENSG00000143466.9,2336.9436055276915,-0.2673882663084124,0.09478394750657892,-2.8210290174911004,0.004786987260172999,0.023685885542017518
ENSG00000159086.10,6581.438730908083,0.12952966052298126,0.045916882704602674,2.820959370353713,0.004788026662775155,0.02368816239707113
ENSG00000273084.1,84.90055745412813,-0.34995304008083905,0.1240569840431772,-2.820905592538347,0.004788829373915047,0.0236892678415696
ENSG00000271931.1,2.099936928948724,0.3819333017725225,0.13540825662993053,2.8206057095642447,0.004793307791490122,0.023708553717100695
ENSG00000112679.10,4110.022002759425,-0.23802969970683574,0.08439876051727128,-2.820298523911682,0.004797899195673446,0.023728393712306877
ENSG00000181961.2,1.0172840284407958,-1.8052145291680997,0.6401070704942018,-2.8201758930335883,0.004799733230839107,0.02373459376966932
ENSG00000121058.4,3992.591221322276,0.09820339055938619,0.034824984590807004,2.8199119601422487,0.004803682694015445,0.023751251816196545
ENSG00000235706.3,556.3118534278574,0.23875795997548194,0.08467168914388488,2.8198086324905374,0.004805229678634239,0.02375602849465029
ENSG00000271576.1,202.20054663510297,0.3219178937562792,0.11417162137869497,2.8195964099389657,0.00480840841262668,0.023768870063383064
ENSG00000111886.9,66.50033181955752,-0.34646175159095083,0.12288209077527251,-2.8194649798444766,0.004810377966569335,0.023775732045304924
ENSG00000133636.6,767.2025051979193,-0.6244570462961522,0.22150057607803372,-2.819211838420495,0.004814173490478977,0.02379161630128553
ENSG00000270361.1,6.38706764287841,0.2964707493242559,0.10517534833714984,2.8188235552488017,0.004820000554067523,0.02381753536232375
ENSG00000102547.14,1422.5720861631069,0.29713999089605614,0.10542858001598059,2.818400768093589,0.0048263526848528315,0.0238460424123543
ENSG00000170899.6,1580.3350881349093,0.34433911905387826,0.12218172200601372,2.8182539368444166,0.004828560510328128,0.023854068865652184
ENSG00000148204.7,221.08690754491292,-0.4898380910657774,0.1738156081502743,-2.818147899826592,0.0048301555022960884,0.023859066223746655
ENSG00000060749.10,10756.132378971908,0.13316982473011932,0.04725556267205463,2.818077220967502,0.004831218907220271,0.023861436861204465
ENSG00000169989.2,117.00748315996056,0.2550436770598869,0.09050672035057139,2.817952921860313,0.0048330895741164155,0.02386779351932023
ENSG00000141540.6,1495.3786617432872,0.3888715739767336,0.1380089044373059,2.8177281427039267,0.0048364741019957845,0.023878476561119924
ENSG00000247213.2,3.1045525922047603,0.41448868708259745,0.14710214973323674,2.817692928582311,0.004837004519680094,0.023878476561119924
ENSG00000185274.7,120.46155471581405,0.8076497348519389,0.28663035156484334,2.8177397489226723,0.004836299293216813,0.023878476561119924
ENSG00000235033.3,61.47088879151282,0.6286000539532854,0.22312047285112768,2.8173123063104355,0.004842741056349492,0.023903910138734157
ENSG00000272268.1,12.622633155072931,1.0978131188482803,0.38969358386993525,2.8171187935562423,0.00484565993743873,0.02391543122635251
ENSG00000103034.10,2022.61658769682,0.3882907407773539,0.13783730703577182,2.8170221047381894,0.004847118955214007,0.023919745344935055
ENSG00000230305.2,4.429759742126016,-0.4993042200087642,0.17727061539663028,-2.816621462567876,0.004853168813807998,0.02394671074332506
ENSG00000239620.1,2.446603164433472,-0.5800512591164175,0.20594400949818525,-2.8165483450079614,0.004854273655372775,0.02394927266696461
ENSG00000162894.7,573.07266636286,-0.48712138728346116,0.17295333829246595,-2.8164902284784676,0.004855151986451304,0.02395071658455079
ENSG00000263650.1,1.5081470745410939,0.38378078234266627,0.13628645014913204,2.8159863429028524,0.004862773377379673,0.023985420005782382
ENSG00000110921.7,2988.8751221982307,0.15738624582654379,0.05589530518666686,2.8157328294557082,0.004866611920615415,0.02400145857375391
ENSG00000154710.11,404.7075731883666,0.13955196139105117,0.049565703795552286,2.815494398438738,0.004870224596296548,0.024013483827531632
ENSG00000135248.11,18.732360706253388,-0.41384284094721563,0.1469874232117201,-2.815498305260567,0.004870165381095427,0.024013483827531632
ENSG00000182919.10,3188.9984018122145,0.16260811018924093,0.057755529901072016,2.815455255414819,0.004870817918083521,0.024013514015675176
ENSG00000138696.6,577.1453632135725,0.4951362879759524,0.17588471890162652,2.815118283543924,0.0048759283725688385,0.02403581133030408
ENSG00000166455.9,271.36881930628505,0.16254163614540768,0.05774310930135314,2.814909659559997,0.004879094756881484,0.0240360735304538
ENSG00000248791.1,9.41399336831831,0.6392641328776071,0.2271015387865823,2.8148824366987353,0.00487950806821928,0.0240360735304538
ENSG00000175931.8,8737.859501834117,0.12093677403329385,0.0429604872531248,2.8150698878420504,0.004876662731250869,0.0240360735304538
ENSG00000102879.11,12594.015505293652,-0.5199012627425121,0.18469718090340562,-2.814884667971268,0.00487947419071225,0.0240360735304538
ENSG00000248699.1,6.087962179987602,-0.2722063091496326,0.09670052588683245,-2.8149413527305183,0.004878613614931554,0.0240360735304538
ENSG00000105401.2,24900.18988638305,-0.10014314603483777,0.03557583085085253,-2.8149207942514707,0.0048789257134536105,0.0240360735304538
ENSG00000232634.1,1.317783732019158,-2.1917366236802516,0.7786997750245344,-2.814610577755974,0.004883637306926919,0.0240535165201465
ENSG00000145912.4,10181.721890636993,0.11453434659019032,0.04069417323529158,2.8145146463096506,0.0048850951545789485,0.024057799415523374
ENSG00000271654.1,1.2918131009115132,0.7887161957969794,0.2802501752640109,2.8143290010575934,0.004887917479998709,0.02406880016189611
ENSG00000254454.2,34.67077963553769,0.20194973628016893,0.07176636640365047,2.8139885910386084,0.004893096493763874,0.02409140153051693
ENSG00000224114.1,934.3222916896776,-0.41597060439714867,0.14783051874417125,-2.8138344364265433,0.00489544344167747,0.024098306784492176
ENSG00000272568.1,30.28668603299941,0.648702295376388,0.23054158088325707,2.813819064183834,0.004895677534308865,0.024098306784492176
ENSG00000159593.10,9558.630650102108,0.10838601758873188,0.038521663995855195,2.813637998617969,0.004898435611427048,0.024108981144458915
ENSG00000159374.13,190.80266775623056,-0.5418230620699209,0.19258380009536266,-2.813440496041846,0.00490144566759302,0.024120892969460475
ENSG00000234277.2,1.1196966409820988,0.6274529110150767,0.22303309061994026,2.813272726800385,0.0049040038842987285,0.024130578612489052
ENSG00000232283.1,1.0296119608481782,-0.7185760537481877,0.2554431654826995,-2.8130564871067376,0.004907302980633955,0.024132855673718485
ENSG00000140553.12,11266.379636540973,-0.09593078963828779,0.03410199888386911,-2.8130547410129925,0.004907329628368247,0.024132855673718485
ENSG00000131375.5,4750.957633731371,0.10551541168762027,0.037508157030867906,2.8131323967953095,0.0049061446234220036,0.024132855673718485
ENSG00000101052.8,3861.7476586341845,0.11594808475491722,0.041217939938295395,2.813049000714138,0.004907417233956301,0.024132855673718485
ENSG00000133134.7,1239.6384211386792,0.49155686757505085,0.17473684888015814,2.813126542714417,0.004906233945994375,0.024132855673718485
ENSG00000162222.9,2670.9443910934883,-0.09377687530397803,0.0333373685263831,-2.8129657333260503,0.004908688178550373,0.024136203325936936
ENSG00000172478.13,944.6005778682551,0.6164149870702179,0.21913737356728663,2.8129158300829333,0.00490945001507597,0.024137010891155483
ENSG00000163060.6,3.275141360378077,-0.5383340889162178,0.19138197769253792,-2.8128776565423057,0.004910032854958368,0.024137010891155483
ENSG00000251443.1,1.4197496694440122,-1.0793217964174995,0.3837173733525847,-2.812804088038379,0.004911156287492225,0.024139631776081076
ENSG00000118412.8,5362.281263183892,0.136238569968356,0.04843702166090527,2.8126950274136604,0.004912822132540579,0.0241420164756365
ENSG00000261863.1,4.450536516628178,-0.7400821680588283,0.2631210252977896,-2.8127063096582026,0.004912649778349228,0.0241420164756365
ENSG00000137642.8,13417.190345828036,0.4121304507980207,0.14655253653551517,2.812168663475477,0.004920869259720375,0.024178655337770603
ENSG00000013523.5,4300.440321402702,0.13677734126884486,0.04863919865472988,2.8120804834753184,0.004922218533521941,0.024181024399670438
ENSG00000185774.10,152.70114710038564,0.20054505601503905,0.07131606911924845,2.812059869420246,0.004922534004823485,0.024181024399670438
ENSG00000064205.6,312.17501408625407,-0.5115047076255599,0.18191322943446603,-2.811805986929767,0.004926420846010978,0.02419721120557518
ENSG00000239542.2,3.5376475830345036,-0.6085464331900642,0.21644700251410895,-2.811526267962045,0.004930706447342088,0.024206399369851535
ENSG00000125533.4,5.309214549695364,-0.44922739962809133,0.15977743753927096,-2.8115822017591054,0.004929849210608655,0.024206399369851535
ENSG00000104904.8,49977.00417918548,-0.11588623393789094,0.04121878563451167,-2.8114907354490737,0.004931251085713,0.024206399369851535
ENSG00000197056.5,2472.4048374622785,0.15780330853298602,0.05612770055287229,2.811504960626978,0.004931033037251608,0.024206399369851535
ENSG00000213058.3,322.63212378009433,-0.49767224908590574,0.1770057836963249,-2.8116157488939653,0.0049293351346735076,0.024206399369851535
ENSG00000149531.10,1322.04093832568,0.24027513466065045,0.08549760001996876,2.8103143784683073,0.004949312901599865,0.024292144876491416
ENSG00000237583.1,0.5016716912104829,0.9452983995436309,0.33637348198244726,2.8102643346688034,0.004950082600504386,0.024293007073998184
ENSG00000244625.1,253.8508748888101,-0.18660522604847873,0.06640725623932403,-2.8100125892263224,0.0049539562148320495,0.024308775895679972
ENSG00000070214.11,13986.279377085379,-0.19561070380097872,0.06961288856970978,-2.809978264371199,0.004954484584680097,0.024308775895679972
ENSG00000258036.1,1.185048386020849,0.45465060196541973,0.1618777046990295,2.808605439586181,0.004975658597443364,0.024400954352134113
ENSG00000272267.1,28.395693967416246,0.2511650485651971,0.0894251043287483,2.8086637466125137,0.0049747576270521565,0.024400954352134113
ENSG00000189295.9,0.4939277456837114,1.2337663367760405,0.43926655070019777,2.80869630252838,0.00497425463152103,0.024400954352134113
ENSG00000269970.1,3.482336863749647,-0.8007723991245269,0.28511053014842097,-2.8086384557864843,0.004975148407209659,0.024400954352134113
ENSG00000169951.5,1394.8078847015781,0.13623223769863274,0.048509066164737616,2.8083871422299853,0.0049790330769953475,0.024414575261837497
ENSG00000153064.7,653.2650225809199,-0.5034528813007515,0.17929227358202238,-2.808000987674645,0.004985007391886552,0.024440939610502404
ENSG00000233137.2,10244.393282751826,0.14497957622849125,0.05163298648793525,2.807886703636012,0.0049867767578107135,0.024445648201742953
ENSG00000252129.1,1.2287081433638143,-0.6187477683561275,0.22036311348383986,-2.807855446285945,0.0049872607885862365,0.024445648201742953
ENSG00000163933.5,4410.643043922665,-0.10643214831192963,0.0379055741378882,-2.8078231429700535,0.00498776106114056,0.024445648201742953
ENSG00000180900.12,17977.955974080734,0.12343024945724079,0.043960979483822625,2.807722914878691,0.004989313554816792,0.024450326881274142
ENSG00000133275.11,9748.23480840727,-0.09434506726277948,0.0336043280705042,-2.8075272644891758,0.004992345361405537,0.02446225300199849
ENSG00000171680.16,3194.88212253121,0.3288871036390735,0.1171499063853041,2.807403896315284,0.004994257936071992,0.0244686927393871
ENSG00000142484.5,84.21551275953526,-0.718299657659708,0.25586907510826457,-2.8072937589498754,0.00499596595349133,0.0244741288533814
ENSG00000227698.1,7.41531185074886,0.2559588043969613,0.09118038051699537,2.807169732629624,0.004997889994021604,0.024478200779870788
ENSG00000269641.1,0.6981683887916004,-0.6080110186052166,0.2165927009844711,-2.8071630107646555,0.004997994290547037,0.024478200779870788
ENSG00000149507.2,0.5154168635306212,-0.9436198192641201,0.33621336915264133,-2.80661004540755,0.005006580849759362,0.024517318147636104
ENSG00000178301.3,341.70857792754407,0.20947174338050598,0.07463907437931834,2.80646223338681,0.0050088783632315425,0.024525632263452342
ENSG00000205267.4,3.416102161713086,-0.4364298747218197,0.15551184044008698,-2.8064092964674296,0.005009701419098241,0.02452672567149797
ENSG00000223485.1,107.8460612427912,-0.7605087805341855,0.2710252095985031,-2.8060444327699385,0.0050153775960255845,0.02455157610599309
ENSG00000251608.1,0.43885734036320484,-1.3152412293403948,0.4687715185179793,-2.8057191561008836,0.005020442820548694,0.024573430179095017
ENSG00000249685.1,51.92924621607522,-0.31916639865185403,0.11376487424582402,-2.805491596309392,0.005023989142237391,0.0245842088356
ENSG00000114520.6,5771.016623788173,0.10409549667065943,0.037104429275636855,2.8054735971645735,0.005024269739909862,0.0245842088356
ENSG00000230573.1,0.37917136936191537,0.9372529168263364,0.33408147071916805,2.8054621371509696,0.0050244484031775226,0.0245842088356
ENSG00000211639.2,12.540429908682098,-0.8317175500126451,0.2964871311028053,-2.80523996747856,0.005027913195788109,0.024595276332745778
ENSG00000179978.10,118.82974710371951,0.23026305195635371,0.08208286890107183,2.80525102301032,0.005027740730895176,0.024595276332745778
ENSG00000225766.4,32.566677313091866,0.2912561631687831,0.10382773081853518,2.805186638219281,0.0050287452006005946,0.024596404135696845
ENSG00000266554.1,33.64240480643868,-0.7298567077807112,0.2601942986100486,-2.8050449670864706,0.005030956056500175,0.024604275045512394
ENSG00000235651.1,44.95524399067394,0.18977349609273347,0.06765741371842363,2.8049179781321842,0.005032938535793377,0.024611027313317012
ENSG00000173726.6,35483.880760908214,0.11294630320814128,0.04026812055653488,2.804856587472689,0.005033897185070681,0.024612772044890662
ENSG00000230001.1,1.1127809097809551,-0.7824645698167914,0.2789860102067456,-2.804673141986358,0.005036762772111302,0.02462383903950887
ENSG00000140506.12,10.691510231690271,0.4766105528224658,0.1699390547856566,2.8045969387296674,0.005037953570497238,0.02462671662269717
ENSG00000234696.1,1.034088017739095,0.6339322395845909,0.22604102088795702,2.804500869330331,0.005039455172008164,0.02463111261614364
ENSG00000100106.15,10439.695583905992,-0.18423540453916648,0.0656998644040895,-2.8041976373957134,0.005044197457921775,0.02464839945533648
ENSG00000125355.11,607.9476019451406,-0.5303776671009881,0.18913490071619288,-2.804229494887611,0.005043699044626447,0.02464839945533648
ENSG00000127418.10,8561.017766561637,-0.30256510936675984,0.10790587032853712,-2.8039726517709442,0.005047718645887873,0.02466265878417976
ENSG00000175221.10,6074.196158846732,-0.1176421841498681,0.041956752540285934,-2.803891555641984,0.005048988403793025,0.024665915753567764
ENSG00000127528.5,1004.7543782643254,-0.4021407226976425,0.14344868217944817,-2.8033769051609805,0.0050570532469717926,0.024699971056883072
ENSG00000188888.7,54.080366639338806,0.30975002586569905,0.11049203874396188,2.803369630851581,0.0050571673226380235,0.024699971056883072
ENSG00000148110.11,12558.52214730444,-0.10902560582655657,0.03889150047253905,-2.8033273209280933,0.005057830872661702,0.024700261946202565
ENSG00000188477.8,6.163351141113201,-0.5549766047097453,0.1979916515201236,-2.8030303320811396,0.0050624907889851275,0.02472006696305036
ENSG00000231336.1,2.1940626414059023,-0.6026905567502626,0.2150272042348674,-2.8028572426210907,0.00506520844646699,0.024730384362257347
ENSG00000174939.6,1859.2299739503974,0.35605096568848127,0.12703541439222885,2.8027693489404006,0.005066588959749871,0.024734171601882654
ENSG00000140157.10,9334.29267280711,-0.10178134889216453,0.03631719841719441,-2.8025660934235512,0.0050697827212401675,0.02474680883088048
ENSG00000132965.5,688.2839441932391,-0.5807961300629121,0.2072503347688442,-2.802389345767285,0.00507256144298068,0.02475688249254572
ENSG00000149480.2,18894.24912006025,-0.09902131542608214,0.0353350006702126,-2.8023578193832352,0.005073057226740021,0.02475688249254572
ENSG00000197604.4,28.344857402128223,0.28055859315600057,0.10011958120933001,2.802234985076583,0.005074989336287003,0.024763356271024578
ENSG00000178642.5,83.39289766638414,0.18162906251801356,0.06481930970682448,2.802082640798176,0.005077386543974982,0.024769148426713655
ENSG00000221164.1,20.736223075445952,0.21386985628550867,0.07632532278965289,2.8020825653750414,0.005077387731046352,0.024769148426713655
ENSG00000085224.16,13701.896594812832,0.11845119090138821,0.04227479552376614,2.8019340941530295,0.005079724979731233,0.024777594590423276
ENSG00000215319.2,16.174547796113366,-0.20708815777324754,0.07391642624848498,-2.801652735172544,0.005084156828673154,0.02479625444348105
ENSG00000140009.14,225.70554282761734,0.35322893548822654,0.12608308439074606,2.801556903490156,0.005085667127020431,0.02479694843835654
ENSG00000237341.1,0.8840020311262209,0.5193296931653141,0.18537131255641046,2.801564524755019,0.005085547001757353,0.02479694843835654
ENSG00000187997.7,21.155713495218773,-0.4970725513169967,0.177429067397677,-2.8015282873740937,0.005086118192955976,0.02479694843835654
ENSG00000139163.11,9909.041840036922,0.1517690423912636,0.054174873236047465,2.8014655748244164,0.005087106835645694,0.02479881202094775
ENSG00000158669.7,11155.500450052035,0.14234142308143052,0.05081056239428123,2.8014140441289657,0.005087919330094811,0.024799816567845922
ENSG00000145824.8,502.9239226841151,-0.5813783984430642,0.2075348856390979,-2.801352633571583,0.005088887755429912,0.024801580831641787
ENSG00000198707.10,4102.084152052337,0.13473791428584914,0.048099175186398405,2.801252074774676,0.005090473896094615,0.02480635485948395
ENSG00000269072.1,7.332829124610002,-0.8383984133275783,0.29931592872958096,-2.801048433626916,0.005093687350994392,0.024816913472098738
ENSG00000165264.6,5140.174356265778,0.10677262617876998,0.0381189514867646,2.8010378568739713,0.005093854302110204,0.024816913472098738
ENSG00000169230.5,9021.364489785885,0.14471425895974677,0.05166662290078656,2.800923513767022,0.005095659492182912,0.024822751034284718
ENSG00000237731.1,1.6786725110215432,0.6929802769469245,0.24742508496927218,2.8007680669604946,0.005098114533710051,0.024831673375338387
ENSG00000250365.2,50.07298401555762,0.16868311351865284,0.060228252577875833,2.8007306587642335,0.005098705497804535,0.024831673375338387
ENSG00000244184.1,23.112257335960326,0.23829984892990552,0.0850943230914764,2.800420054740117,0.005103614724222359,0.024852622546686517
ENSG00000237654.1,0.5465371270902022,0.9935544587185768,0.3548047841159971,2.8002848416884705,0.005105753157462787,0.02486007564882018
ENSG00000261581.1,3.2894721063914814,-0.31427816504745054,0.1122527868276609,-2.799735970296706,0.005114442034892358,0.024899417502014645
ENSG00000259348.1,0.8888844196410759,-1.059467089801751,0.37842231658010295,-2.7996950586223877,0.0051150902197331675,0.02489960891988905
ENSG00000249945.1,0.6268155922601301,-1.3777786300592478,0.4921702470753945,-2.7993943929897673,0.005119856099396757,0.02491984232145089
ENSG00000186564.5,432.5731064954338,0.24833590873350164,0.0887133095228488,2.799308357102164,0.005121220600808647,0.024923517371185245
ENSG00000172586.7,3502.0546464458375,0.11266646741172893,0.04025425287138175,2.79887115956952,0.005128159492595848,0.02495431728340162
ENSG00000136874.6,2287.1360229696797,-0.11013488537790267,0.03935074770626699,-2.7988003226775438,0.005129284565496327,0.024956822404041915
ENSG00000258545.1,37.59895587181066,-0.44388321352902943,0.1586322978643952,-2.7981893946242735,0.005138996944098319,0.024998130133091566
ENSG00000248127.1,1.619221313705456,0.9183588247258556,0.328194027596698,2.7982191859212717,0.005138522944437867,0.024998130133091566
ENSG00000101230.5,285.10894251980966,-0.5149956601846503,0.18406136924948732,-2.7979562592876057,0.005142707649594945,0.025012913815625894
ENSG00000269172.1,1.6993960351085275,0.3571776911256503,0.12765821960656032,2.797921608388897,0.005143259378300481,0.025012913815625894
ENSG00000234015.1,1.289004617216258,-0.889839875457497,0.3180534820142129,-2.7977680666226212,0.005145704789796273,0.025021830841702567
ENSG00000249993.1,4.897240060060907,0.9818968541242953,0.35097951574800884,2.797590201330334,0.005148538908049156,0.025032635672889103
ENSG00000117122.9,1673.2689080621822,-0.5124146013532468,0.1831867278332427,-2.797225581864777,0.005154353191062167,0.02505792602811309
ENSG00000263369.2,1.4985832332417448,0.479673154570194,0.17150321412739009,2.7968755979925817,0.005159939673083974,0.02507614176242057
ENSG00000249857.1,0.9614981672647936,-0.8731985312536651,0.3122046563222482,-2.796878629357712,0.005159891262610325,0.02507614176242057
ENSG00000251893.2,11.049561762629589,-0.6097506389574511,0.21801118923680052,-2.796877724909564,0.005159905706476742,0.02507614176242057
ENSG00000187790.6,1999.10134601231,0.13187151500883978,0.04715202943459478,2.7967304183961064,0.005162258651364609,0.025080944130613198
ENSG00000235955.1,2.202054696282982,0.3399037396104675,0.12153749613323009,2.7966985533243425,0.005162767763577501,0.025080944130613198
ENSG00000254459.1,6.172637916719093,0.31966335347962976,0.11429734505975823,2.7967697177261623,0.005161630823563393,0.025080944130613198
ENSG00000105612.4,5964.295156272353,-0.1953624759766008,0.0698586147985546,-2.796540935430099,0.005165286711618265,0.025090200744937514
ENSG00000117298.10,21469.569712536664,-0.23161417713816876,0.08282282089619611,-2.796501913747378,0.00516591050259965,0.025090250594277042
ENSG00000160219.7,593.6930751101232,-0.46962678111822354,0.16794226386200978,-2.7963585241657434,0.005168203277753642,0.025098405538978172
ENSG00000238150.1,6.2378246891053815,-0.24055797832062484,0.08604247630343924,-2.795804917007129,0.005177063993767587,0.025138450727276832
ENSG00000176349.7,30.004360969653153,-0.3162316330198366,0.1131232010595493,-2.795462204551379,0.00518255612812483,0.025162131409196833
ENSG00000249618.1,1.78217340905004,-0.9868610802353172,0.3530840594712901,-2.794974889869138,0.0051903746493154185,0.025197100104909075
ENSG00000111785.14,2260.9639160571796,0.16374812726414595,0.05860051279517405,2.794312190347098,0.005201024162616674,0.025245802151953576
ENSG00000196566.2,0.8182856972339965,-0.7441852726928734,0.26633133266529063,-2.7942084967829195,0.005202692292665773,0.025247905696993804
ENSG00000223458.1,1.2910148144425675,-0.8379974834059987,0.29990288585441444,-2.7942294753802344,0.005202354768605355,0.025247905696993804
ENSG00000244203.2,1.0251389162517601,0.5257200041637574,0.18816939036717178,2.7938656927034136,0.005208210461787798,0.025271685670955384
ENSG00000263176.1,0.7795049628011086,-0.9088725603392278,0.3253365063048937,-2.793638410463119,0.00521187197311686,0.025286452051324477
ENSG00000140505.6,12.21316970114906,-0.5299617598501778,0.1897258147659431,-2.793303381007849,0.005217273530469627,0.0253096561125214
ENSG00000235121.1,11.41840846381304,0.31962524475115844,0.1144302578629861,2.793188189210095,0.005219131893834059,0.025315668224213477
ENSG00000238105.3,1454.2163927263448,0.28815431838367833,0.10316758399733301,2.7930703348750265,0.005221033830238444,0.025321890238093114
ENSG00000024526.12,7421.301112802467,0.16587685304257463,0.059395134791918214,2.7927683576053637,0.005225910005644964,0.025342534054411336
ENSG00000146476.6,4685.240245354516,0.14765623793959434,0.052880133455078755,2.7922818701852776,0.005233774211047299,0.025377661413419406
ENSG00000244039.1,2.3790819964851777,0.8969716649140873,0.3212880657388483,2.7917988887989704,0.00524159231519095,0.025412556932985643
ENSG00000169519.15,2295.01325620014,0.10886743421264827,0.038998208262316064,2.7916009238262056,0.005244799856142342,0.025425093660140004
ENSG00000145723.12,708.3557164943106,0.10289395550097855,0.03685981079066796,2.791494402543946,0.005246526508138718,0.02543044939555919
ENSG00000234041.1,1.4059733245407011,-0.6568505783218553,0.23530771119594618,-2.791453688378621,0.005247186598230129,0.025430634739822367
ENSG00000263923.1,1.465934950681355,-0.42879509985949044,0.15361430388562944,-2.791374820008569,0.005248465487752577,0.025433818713312198
ENSG00000158050.4,1046.3923213589205,-0.41295962879729065,0.14795036818038743,-2.791203792705623,0.0052512397472667454,0.025435206616661564
ENSG00000254644.1,0.5749497237558734,0.6825514022932895,0.24452712534209195,2.791311603317645,0.00524949078087932,0.025435206616661564
ENSG00000218725.2,1.6153866329482944,1.1431266761309895,0.40954158493618253,2.7912346833084585,0.005250738568162051,0.025435206616661564
ENSG00000215785.2,1.4253024317623653,0.46123916305090956,0.16524599714033586,2.791227448972336,0.005250855936489858,0.025435206616661564
ENSG00000159899.10,1262.420416549943,-0.34358629532734813,0.12312053565406016,-2.79064977667694,0.005260235622765681,0.025475762173496272
ENSG00000108753.8,1522.8050773211887,-0.644782443222827,0.231064638516192,-2.7904851532600192,0.005262911389076053,0.02548290268191055
ENSG00000267365.1,55.97739133234938,-0.557836580227083,0.19990686252359435,-2.790482393575876,0.005262956255078041,0.02548290268191055
ENSG00000163214.16,4135.5242999764105,0.10577705666006082,0.03791240837608932,2.7900379108274356,0.005270187014641025,0.025508852877706798
ENSG00000187260.11,121.65167515241866,0.3771467088124523,0.135174951878121,2.7900635700059464,0.005269769352135327,0.025508852877706798
ENSG00000229836.1,2.586873793222639,0.48280921429789037,0.17304430096618315,2.7900902347095644,0.005269335354061903,0.025508852877706798
ENSG00000196539.2,0.8248138448007365,-1.8079904894289895,0.6480546089489488,-2.7898736687657997,0.0052728611425869746,0.02551877590841353
ENSG00000235249.1,4.125686018443788,-0.2717178806706547,0.09739827850521386,-2.7897606081005764,0.005274702666335392,0.025524667558843434
ENSG00000253985.1,0.4511940057020635,1.2077807979327013,0.43296366506408723,2.789566181619249,0.0052778708290459695,0.025536976757434326
ENSG00000198515.9,141.94602836579818,0.4572685505571603,0.16392548623523265,2.7894902803642205,0.005279108099854145,0.025539941528869663
ENSG00000101347.7,6577.20280976185,-0.23748740964580045,0.08514380484490493,-2.7892506105218047,0.005283016691992672,0.025552825514241474
ENSG00000141696.8,6012.148472721109,-0.2682516766760845,0.0961733952746868,-2.7892503525524317,0.0052830209004257654,0.025552825514241474
ENSG00000270039.1,54.9887080311243,0.217958385928093,0.0781514129123642,2.7889244455823543,0.005288340065713913,0.025575528262461032
ENSG00000253317.1,10.210528198432197,0.6549047251629978,0.23484400216381177,2.7886798007563303,0.005292336120185375,0.02559182755527739
ENSG00000258605.1,4.971239925891056,-0.21360416107454597,0.07659848321514899,-2.788621289987909,0.005293292245329212,0.025593424730756455
ENSG00000230587.1,5.738695896094033,-0.5507237628968137,0.1974981041529531,-2.7885015162996387,0.00529524995515326,0.025599863685541145
ENSG00000244705.1,0.7618950407191312,-0.42099569208906384,0.15100446144790142,-2.787968567632772,0.0053039689722439685,0.02563898476594765
ENSG00000141294.5,169.2080845822339,0.17156256587067192,0.06154154797689523,2.7877518767497085,0.005307517732033289,0.025653106920163263
ENSG00000137845.10,23802.43829797268,-0.1508213360527245,0.05410416000772153,-2.7876107129507206,0.005309830733606088,0.025661253586719567
ENSG00000227835.4,1.1130638176707863,1.1298098213986643,0.4053063448102651,2.7875453613428105,0.005310901843115933,0.025663397243793698
ENSG00000239919.1,1.1036882000460453,0.47082438955834516,0.1689464621659489,2.7868259774263544,0.00532270541266184,0.025717395776323954
ENSG00000232072.1,0.8237999656503145,-0.9896109741221081,0.35511049513849746,-2.7867691540238693,0.005323638773472949,0.025718866821166718
ENSG00000242613.1,0.3413131364062332,1.207139242257319,0.43319214000807277,2.786613908172072,0.005326189539738578,0.02572815039305565
ENSG00000206579.7,73.96629679107146,0.5500570274193157,0.19739602906432135,2.78656581911321,0.0053269798906809464,0.02572892909287791
ENSG00000047849.17,38940.496465820346,-0.1538687502384509,0.05522801160615981,-2.7860635529613975,0.005335241043264208,0.025765786781328508
ENSG00000270469.1,8.806403465539013,-0.39548672685197983,0.14195540857991945,-2.7859926635294405,0.005336407946818345,0.025768379145723958
ENSG00000114251.9,5565.297894772318,-0.5327342623676695,0.19123266124299668,-2.785791187054242,0.005339725688633231,0.025781355612356078
ENSG00000165029.11,4618.489014138894,-0.40417589667941767,0.14509579983776738,-2.785579576606142,0.0053432123136070995,0.025792099570935118
